"YEAR","MONTH","DAY_OF_MONTH","FL_DATE","ORIGIN","DEST","CRS_DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","DIVERTED","ACTUAL_ELAPSED_TIME","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2019,7,16,2019-07-16,"BWI","CLE","1645",19.00,1.00,2.00,0.00,0.00,0.00,68.00,314.00,,,,,,
2019,7,16,2019-07-16,"BWI","CLT","1155",0.00,0.00,0.00,0.00,0.00,0.00,70.00,361.00,,,,,,
2019,7,16,2019-07-16,"BWI","CLT","2140",52.00,1.00,35.00,1.00,0.00,0.00,68.00,361.00,26.00,0.00,0.00,0.00,9.00,
2019,7,16,2019-07-16,"BWI","CLT","1810",0.00,0.00,0.00,0.00,0.00,0.00,73.00,361.00,,,,,,
2019,7,16,2019-07-16,"BWI","CMH","0615",1.00,0.00,0.00,0.00,0.00,0.00,75.00,337.00,,,,,,
2019,7,16,2019-07-16,"BWI","CMH","1825",0.00,0.00,0.00,0.00,0.00,0.00,64.00,337.00,,,,,,
2019,7,16,2019-07-16,"BWI","CMH","2325",0.00,0.00,0.00,0.00,0.00,0.00,61.00,337.00,,,,,,
2019,7,16,2019-07-16,"BWI","CMH","1035",0.00,0.00,0.00,0.00,0.00,0.00,65.00,337.00,,,,,,
2019,7,16,2019-07-16,"BWI","CVG","0820",0.00,0.00,0.00,0.00,0.00,0.00,91.00,430.00,,,,,,
2019,7,16,2019-07-16,"BWI","CVG","2055",0.00,0.00,0.00,0.00,0.00,0.00,81.00,430.00,,,,,,
2019,7,16,2019-07-16,"BWI","CVG","1615",3.00,0.00,0.00,0.00,0.00,0.00,77.00,430.00,,,,,,
2019,7,16,2019-07-16,"BWI","DAL","0605",0.00,0.00,0.00,0.00,0.00,0.00,180.00,1209.00,,,,,,
2019,7,16,2019-07-16,"BWI","DAL","2010",2.00,0.00,0.00,0.00,0.00,0.00,170.00,1209.00,,,,,,
2019,7,16,2019-07-16,"BWI","DAL","1010",0.00,0.00,0.00,0.00,0.00,0.00,176.00,1209.00,,,,,,
2019,7,16,2019-07-16,"BWI","DAL","1750",0.00,0.00,0.00,0.00,0.00,0.00,178.00,1209.00,,,,,,
2019,7,16,2019-07-16,"BWI","DEN","1530",0.00,0.00,0.00,0.00,0.00,0.00,219.00,1491.00,,,,,,
2019,7,16,2019-07-16,"BWI","DEN","0615",0.00,0.00,0.00,0.00,0.00,0.00,219.00,1491.00,,,,,,
2019,7,16,2019-07-16,"BWI","DEN","0830",1.00,0.00,0.00,0.00,0.00,0.00,221.00,1491.00,,,,,,
2019,7,16,2019-07-16,"BWI","DEN","1115",12.00,0.00,0.00,0.00,0.00,0.00,203.00,1491.00,,,,,,
2019,7,16,2019-07-16,"BWI","DEN","1945",0.00,0.00,0.00,0.00,0.00,0.00,221.00,1491.00,,,,,,
2019,7,16,2019-07-16,"BWI","DTW","2315",0.00,0.00,0.00,0.00,0.00,0.00,80.00,409.00,,,,,,
2019,7,16,2019-07-16,"BWI","DTW","0820",0.00,0.00,0.00,0.00,0.00,0.00,94.00,409.00,,,,,,
2019,7,16,2019-07-16,"BWI","DTW","1345",0.00,0.00,0.00,0.00,0.00,0.00,86.00,409.00,,,,,,
2019,7,16,2019-07-16,"BWI","ECP","1425",14.00,0.00,0.00,0.00,0.00,0.00,117.00,798.00,,,,,,
2019,7,16,2019-07-16,"BWI","FLL","1520",11.00,0.00,0.00,0.00,0.00,0.00,150.00,925.00,,,,,,
2019,7,16,2019-07-16,"BWI","FLL","1940",0.00,0.00,0.00,0.00,0.00,0.00,150.00,925.00,,,,,,
2019,7,16,2019-07-16,"BWI","FLL","0850",14.00,0.00,0.00,0.00,0.00,0.00,149.00,925.00,,,,,,
2019,7,16,2019-07-16,"BWI","FLL","2240",93.00,1.00,79.00,1.00,0.00,0.00,136.00,925.00,49.00,0.00,0.00,0.00,30.00,
2019,7,16,2019-07-16,"BWI","FLL","0615",0.00,0.00,0.00,0.00,0.00,0.00,136.00,925.00,,,,,,
2019,7,16,2019-07-16,"BWI","FLL","2140",0.00,0.00,4.00,0.00,0.00,0.00,157.00,925.00,,,,,,
2019,7,16,2019-07-16,"BWI","FLL","1220",0.00,0.00,0.00,0.00,0.00,0.00,140.00,925.00,,,,,,
2019,7,16,2019-07-16,"BWI","FLL","2040",0.00,0.00,0.00,0.00,0.00,0.00,144.00,925.00,,,,,,
2019,7,16,2019-07-16,"BWI","GRR","1605",0.00,0.00,1.00,0.00,0.00,0.00,107.00,528.00,,,,,,
2019,7,16,2019-07-16,"BWI","HOU","1005",6.00,0.00,0.00,0.00,0.00,0.00,178.00,1246.00,,,,,,
2019,7,16,2019-07-16,"BWI","HOU","1350",1.00,0.00,0.00,0.00,0.00,0.00,173.00,1246.00,,,,,,
2019,7,16,2019-07-16,"BWI","HOU","0645",0.00,0.00,0.00,0.00,0.00,0.00,182.00,1246.00,,,,,,
2019,7,16,2019-07-16,"BWI","HOU","1955",0.00,0.00,0.00,0.00,0.00,0.00,175.00,1246.00,,,,,,
2019,7,16,2019-07-16,"BWI","HOU","2220",0.00,0.00,0.00,0.00,0.00,0.00,182.00,1246.00,,,,,,
2019,7,16,2019-07-16,"BWI","HOU","1725",1.00,0.00,0.00,0.00,0.00,0.00,187.00,1246.00,,,,,,
2019,7,16,2019-07-16,"BWI","IND","0645",0.00,0.00,0.00,0.00,0.00,0.00,91.00,516.00,,,,,,
2019,7,16,2019-07-16,"BWI","IND","2000",78.00,1.00,72.00,1.00,0.00,0.00,94.00,516.00,43.00,0.00,0.00,0.00,29.00,
2019,7,16,2019-07-16,"BWI","IND","1025",0.00,0.00,0.00,0.00,0.00,0.00,92.00,516.00,,,,,,
2019,7,16,2019-07-16,"BWI","IND","1620",55.00,1.00,48.00,1.00,0.00,0.00,93.00,516.00,0.00,0.00,0.00,0.00,48.00,
2019,7,16,2019-07-16,"BWI","ISP","0825",0.00,0.00,0.00,0.00,0.00,0.00,60.00,220.00,,,,,,
2019,7,16,2019-07-16,"BWI","ISP","1610",0.00,0.00,0.00,0.00,0.00,0.00,58.00,220.00,,,,,,
2019,7,16,2019-07-16,"BWI","ISP","1410",20.00,1.00,5.00,0.00,0.00,0.00,60.00,220.00,,,,,,
2019,7,16,2019-07-16,"BWI","ISP","1040",0.00,0.00,0.00,0.00,0.00,0.00,60.00,220.00,,,,,,
2019,7,16,2019-07-16,"BWI","ISP","2130",17.00,1.00,8.00,0.00,0.00,0.00,61.00,220.00,,,,,,
2019,7,16,2019-07-16,"BWI","JAX","1745",0.00,0.00,0.00,0.00,0.00,0.00,118.00,663.00,,,,,,
2019,7,16,2019-07-16,"BWI","JAX","0805",0.00,0.00,0.00,0.00,0.00,0.00,102.00,663.00,,,,,,
2019,7,16,2019-07-16,"BWI","JAX","1050",1.00,0.00,0.00,0.00,0.00,0.00,99.00,663.00,,,,,,
2019,7,16,2019-07-16,"BWI","JAX","2100",0.00,0.00,0.00,0.00,0.00,0.00,107.00,663.00,,,,,,
2019,7,16,2019-07-16,"BWI","LAS","1155",20.00,1.00,0.00,0.00,0.00,0.00,275.00,2106.00,,,,,,
2019,7,16,2019-07-16,"BWI","LAS","2110",19.00,1.00,6.00,0.00,0.00,0.00,287.00,2106.00,,,,,,
2019,7,16,2019-07-16,"BWI","LAS","0645",0.00,0.00,0.00,0.00,0.00,0.00,278.00,2106.00,,,,,,
2019,7,16,2019-07-16,"BWI","LAS","1750",0.00,0.00,0.00,0.00,0.00,0.00,296.00,2106.00,,,,,,
2019,7,16,2019-07-16,"BWI","LAX","0640",0.00,0.00,0.00,0.00,0.00,0.00,320.00,2329.00,,,,,,
2019,7,16,2019-07-16,"BWI","LAX","2045",7.00,0.00,0.00,0.00,0.00,0.00,304.00,2329.00,,,,,,
2019,7,16,2019-07-16,"BWI","LAX","1025",0.00,0.00,0.00,0.00,0.00,0.00,303.00,2329.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCI","1035",0.00,0.00,0.00,0.00,0.00,0.00,135.00,967.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCI","1350",0.00,0.00,0.00,0.00,0.00,0.00,141.00,967.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCI","1930",4.00,0.00,0.00,0.00,0.00,0.00,141.00,967.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","0805",0.00,0.00,0.00,0.00,0.00,0.00,132.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","1400",0.00,0.00,0.00,0.00,0.00,0.00,126.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","1205",2.00,0.00,0.00,0.00,0.00,0.00,118.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","2225",5.00,0.00,0.00,0.00,0.00,0.00,122.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","1950",79.00,1.00,87.00,1.00,0.00,0.00,138.00,787.00,79.00,0.00,8.00,0.00,0.00,
2019,7,16,2019-07-16,"BWI","MCO","1010",0.00,0.00,0.00,0.00,0.00,0.00,116.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","0615",0.00,0.00,0.00,0.00,0.00,0.00,120.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","1745",0.00,0.00,0.00,0.00,0.00,0.00,125.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MCO","1500",0.00,0.00,0.00,0.00,0.00,0.00,131.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MDW","1435",0.00,0.00,0.00,0.00,0.00,0.00,112.00,611.00,,,,,,
2019,7,16,2019-07-16,"BWI","MDW","1125",0.00,0.00,0.00,0.00,0.00,0.00,100.00,611.00,,,,,,
2019,7,16,2019-07-16,"BWI","MDW","2115",0.00,0.00,0.00,0.00,0.00,0.00,107.00,611.00,,,,,,
2019,7,16,2019-07-16,"BWI","MDW","0855",0.00,0.00,0.00,0.00,0.00,0.00,109.00,611.00,,,,,,
2019,7,16,2019-07-16,"BWI","MDW","1645",4.00,0.00,0.00,0.00,0.00,0.00,114.00,611.00,,,,,,
2019,7,16,2019-07-16,"BWI","MDW","0635",1.00,0.00,0.00,0.00,0.00,0.00,104.00,611.00,,,,,,
2019,7,16,2019-07-16,"BWI","MDW","1955",0.00,0.00,0.00,0.00,0.00,0.00,101.00,611.00,,,,,,
2019,7,16,2019-07-16,"BWI","MEM","0810",0.00,0.00,0.00,0.00,0.00,0.00,138.00,787.00,,,,,,
2019,7,16,2019-07-16,"BWI","MHT","1450",4.00,0.00,0.00,0.00,0.00,0.00,73.00,377.00,,,,,,
